DJI_0631.JPG	11766	803	0.481301	-0.196837	31	15	15
DJI_0631.JPG	2267	2477	-0.390629	-0.119271	36	20	20
DJI_0631.JPG	11764	5808	-0.418187	-0.188283	31	17	17
DJI_0631.JPG	11639	5755	-0.40971	-0.0925537	124	110	109
DJI_0631.JPG	2443	5159	0.367647	-0.189355	25	11	10
DJI_0631.JPG	2446	3311	0.134656	-0.114737	39	25	22
DJI_0631.JPG	10703	444	-0.0952884	-0.146686	128	114	114
DJI_0631.JPG	9525	619	0.201924	-0.140622	47	33	32
DJI_0631.JPG	8233	718	0.146744	-0.193834	131	117	117
DJI_0631.JPG	9527	5365	0.308975	-0.162307	46	31	34
DJI_0631.JPG	9250	1791	0.446754	-0.0737576	68	53	50
DJI_0631.JPG	10704	5256	0.00843211	-0.0443914	125	111	110
DJI_0631.JPG	7866	589	0.0402396	-0.185711	35	23	25
DJI_0631.JPG	102	4213	0.0905425	-0.15985	130	118	118
DJI_0631.JPG	8667	3692	0.0677596	-0.147125	28	16	16
DJI_0631.JPG	107	4269	-0.0620285	0.0528142	162	159	176
DJI_0631.JPG	104	4884	0.169685	-0.0891438	44	33	31
DJI_0631.JPG	7868	5247	-0.460093	-0.123718	66	51	48
DJI_0631.JPG	2046	4544	-0.251086	-0.18756	110	97	89
DJI_0631.JPG	11637	4145	0.140201	-0.0464163	128	114	113
DJI_0631.JPG	2042	527	0.0959998	-0.284246	31	16	11
DJI_0631.JPG	4816	4096	-0.300205	-0.230611	122	108	107
DJI_0631.JPG	2040	1072	0.186683	-0.0666814	124	110	109
DJI_0631.JPG	11121	551	-0.199343	-0.182969	33	18	15
DJI_0631.JPG	9432	845	0.0158349	-0.039598	111	100	98
DJI_0631.JPG	4819	2178	0.237836	-0.215999	23	11	13
DJI_0631.JPG	4818	3545	0.0393071	-0.222116	118	104	101
DJI_0631.JPG	2049	252	0.0658505	-0.198143	126	114	114
DJI_0631.JPG	11616	1449	0.387753	-0.162539	29	15	15
DJI_0631.JPG	11617	374	-0.281563	-0.273357	32	16	16
DJI_0631.JPG	11088	5085	-0.340333	-0.114092	134	119	116
DJI_0631.JPG	9414	3732	-0.208175	-0.245982	130	116	116
DJI_0631.JPG	11632	3519	-0.373011	-0.16153	131	117	114
DJI_0631.JPG	5828	1224	0.253312	-0.0681866	46	31	28
DJI_0631.JPG	6370	2256	-0.158322	-0.286789	121	107	104
DJI_0631.JPG	10636	4543	0.0862129	-0.10334	38	24	21
DJI_0631.JPG	9431	4942	-0.255518	-0.18453	53	39	38
DJI_0631.JPG	10141	2955	0.233998	-0.193579	65	51	50
DJI_0631.JPG	10140	1780	-0.305098	-0.0877819	51	37	36
DJI_0631.JPG	10413	4471	0.144355	-0.12204	125	111	110
DJI_0631.JPG	10147	5774	-0.137766	-0.124104	105	93	93
DJI_0631.JPG	11949	2702	0.00387777	-0.154741	55	41	41
DJI_0631.JPG	11946	396	-0.158994	-0.0245144	117	103	100
DJI_0631.JPG	11267	32	-0.197119	-0.102071	40	28	28
DJI_0631.JPG	11944	4336	0.33818	-0.0353248	39	28	26
DJI_0631.JPG	11127	2840	-0.152402	-0.125675	128	116	116
DJI_0631.JPG	11942	5069	0.234392	-0.203946	128	114	114
DJI_0631.JPG	10385	5028	-0.0763462	-0.224029	118	103	106
DJI_0631.JPG	10618	4303	-0.107514	-0.146144	120	108	108
DJI_0631.JPG	9632	260	-0.454757	-0.238086	53	37	37
DJI_0631.JPG	10894	4210	0.24647	-0.168835	28	14	14
DJI_0631.JPG	3159	112	0.0358182	-0.0652621	127	113	112
DJI_0631.JPG	9324	5603	0.426827	-0.166976	48	36	36
DJI_0631.JPG	9345	5068	-0.147041	-0.145333	127	113	113
DJI_0631.JPG	7785	5824	-0.245539	-0.145894	57	42	39
DJI_0631.JPG	9610	297	-0.253977	-0.287999	73	57	58
DJI_0631.JPG	3513	2801	0.316827	-0.207207	63	49	49
DJI_0631.JPG	3512	4552	-0.212779	-0.245404	128	114	114
DJI_0631.JPG	7267	5590	0.329131	-0.227959	37	23	23
DJI_0631.JPG	3517	3632	-0.0826301	0.0395122	3	70	148
DJI_0631.JPG	7783	238	-0.22295	-0.0408625	51	37	34
DJI_0631.JPG	6204	4394	-0.109497	0.0251727	167	164	183
DJI_0631.JPG	2688	5843	-0.0218502	-0.0432869	119	107	107
DJI_0631.JPG	6202	617	0.00324219	-0.0341662	39	25	24
DJI_0631.JPG	11516	4195	0.0502636	-0.18684	122	108	108
DJI_0631.JPG	2686	3477	0.0289097	-0.044693	17	5	5
DJI_0631.JPG	7511	1434	-0.0629917	-0.0573599	29	15	15
DJI_0631.JPG	6809	715	-0.0859944	0.0359549	167	161	173
DJI_0631.JPG	3441	4521	-0.477509	-0.234162	59	41	41
DJI_0631.JPG	6804	771	-0.0197788	0.029494	166	164	178
DJI_0631.JPG	6802	891	-0.0285461	-0.0622158	34	23	21
DJI_0631.JPG	6803	3156	0.0523462	-0.0536686	25	11	10
DJI_0631.JPG	6801	597	-0.196845	-0.247162	107	95	95
DJI_0631.JPG	98	2021	-0.34127	-0.088314	124	108	108
DJI_0631.JPG	10561	5470	0.0711771	-0.0215698	119	105	102
DJI_0631.JPG	9742	860	-0.409368	-0.155384	29	14	17
DJI_0631.JPG	5403	5468	0.0959998	-0.284246	31	16	11
DJI_0631.JPG	9748	2813	0.043939	-0.203537	114	100	100
DJI_0631.JPG	94	5378	0.0856536	-0.0753719	39	25	22
DJI_0631.JPG	97	157	-0.0780888	-0.0130461	35	25	24
DJI_0631.JPG	1991	2841	-0.343012	-0.250207	41	26	23
DJI_0631.JPG	1622	5652	-0.00996445	-0.199131	31	19	21
DJI_0631.JPG	10091	3971	0.24833	-0.123876	123	109	108
DJI_0631.JPG	1992	2222	-0.169798	-0.222983	119	107	107
DJI_0631.JPG	3203	2598	0.0234934	-0.0835752	125	111	110
DJI_0631.JPG	5184	5361	0.0770289	-0.156195	117	105	105
DJI_0631.JPG	1999	1159	0.215071	-0.0497799	116	102	101
DJI_0631.JPG	1629	186	-0.389407	-0.0379216	118	104	103
DJI_0631.JPG	1628	5601	-0.45614	-0.255971	115	101	101
DJI_0631.JPG	3209	5786	-0.225865	-0.17432	48	32	32
DJI_0631.JPG	8839	3441	0.222192	-0.0762055	116	102	101
DJI_0631.JPG	8838	5591	0.0308059	0.0735115	76	61	58
DJI_0631.JPG	8830	3485	0.388479	-0.176237	28	14	13
DJI_0631.JPG	2862	4892	0.117024	-0.210695	34	22	22
DJI_0631.JPG	559	2484	-0.117926	-0.242598	28	16	16
DJI_0631.JPG	2868	856	-0.120484	0.0306307	163	161	172
DJI_0631.JPG	2869	1488	0.263283	-0.226037	29	15	15
DJI_0631.JPG	556	5155	-0.303452	-0.179427	124	110	109
DJI_0631.JPG	553	4168	-0.146091	-0.0720866	126	112	111
DJI_0631.JPG	7141	4187	0.125647	-0.291334	29	14	11
DJI_0631.JPG	10364	4411	-0.244351	-0.0499284	33	16	9
DJI_0631.JPG	7673	455	0.0561901	-0.0315266	50	36	33
DJI_0631.JPG	5458	974	0.111708	-0.219556	104	94	95
DJI_0631.JPG	6761	2645	-0.180145	-0.226819	33	22	26
DJI_0631.JPG	7629	2091	-0.00179565	-0.202394	39	25	25
DJI_0631.JPG	5450	5866	0.223776	-0.00200111	111	99	99
DJI_0631.JPG	3343	1939	-0.16998	-0.124535	130	116	115
DJI_0631.JPG	3340	3110	-0.270902	-0.299042	30	19	15
DJI_0631.JPG	1195	1050	0.0335139	-0.206991	108	94	93
DJI_0631.JPG	3344	456	0.197434	-0.154981	126	112	112
DJI_0631.JPG	9188	2805	-0.0561807	-0.31065	121	104	97
DJI_0631.JPG	1759	2013	-0.156987	-0.0520826	115	101	98
DJI_0631.JPG	1757	199	-0.118964	-0.151548	29	17	19
DJI_0631.JPG	10362	488	-0.29974	-0.133009	129	115	114
DJI_0631.JPG	1753	4267	0.300567	-0.171434	101	89	89
DJI_0631.JPG	1751	5298	-0.378092	-0.0828909	122	108	107
DJI_0631.JPG	1175	5	0.0273819	-0.102713	123	108	105
DJI_0631.JPG	1172	2361	0.388056	-0.145957	117	105	105
DJI_0631.JPG	1171	4581	0.0851548	-0.0586427	22	10	10
DJI_0631.JPG	1170	4374	-0.348603	-0.198672	56	40	40
DJI_0631.JPG	8169	1200	-0.366122	-0.248141	49	35	35
DJI_0631.JPG	4257	5044	-0.420081	-0.0799011	31	16	13
DJI_0631.JPG	5532	986	-0.215223	-0.232632	28	12	12
DJI_0631.JPG	5531	390	0.430933	-0.057595	40	25	22
DJI_0631.JPG	5538	5130	-0.16401	-0.293505	86	74	76
DJI_0631.JPG	1285	3033	-0.209666	-0.158123	38	23	20
DJI_0631.JPG	8722	111	0.0445028	-0.0831113	122	108	107
DJI_0631.JPG	1283	2292	-0.317142	-0.0404954	109	95	92
DJI_0631.JPG	1282	5524	0.295209	-0.142137	42	30	32
DJI_0631.JPG	11167	5722	0.119625	-0.229036	111	99	101
DJI_0631.JPG	11160	3693	0.422752	-0.240759	46	31	28
DJI_0631.JPG	1579	388	-0.365879	-0.23915	114	100	99
DJI_0631.JPG	688	710	0.372233	-0.0629511	114	102	102
DJI_0631.JPG	8762	519	-0.311145	-0.0793779	35	21	18
DJI_0631.JPG	685	4567	-0.367855	-0.255203	38	24	24
DJI_0631.JPG	681	4804	-0.0184071	-0.12995	29	17	17
DJI_0631.JPG	7185	2608	0.135896	-0.201028	130	116	115
DJI_0631.JPG	1575	852	-0.322513	-0.0854005	130	114	114
DJI_0631.JPG	682	3981	0.298904	-0.194091	48	34	33
DJI_0631.JPG	1226	1381	-0.312567	-0.109699	49	35	32
DJI_0631.JPG	8385	4058	-0.0191266	-0.095938	35	21	20
DJI_0631.JPG	8382	2158	-0.293669	-0.190416	113	101	103
DJI_0631.JPG	8549	5804	0.230989	-0.0648375	118	106	106
DJI_0631.JPG	870	4798	-0.0904682	-0.0404074	26	12	11
DJI_0631.JPG	8018	3049	-0.433936	-0.158164	128	112	113
DJI_0631.JPG	8016	5284	-0.192441	-0.0391074	37	22	19
DJI_0631.JPG	8014	1193	-0.12993	-0.184739	47	35	37
DJI_0631.JPG	6573	259	-0.46591	-0.226689	28	12	13
DJI_0631.JPG	5629	3320	0.00907349	-0.050725	42	30	30
DJI_0631.JPG	2740	2105	-0.0769322	-0.266867	35	21	18
DJI_0631.JPG	4380	1617	0.360167	-0.189734	39	25	24
DJI_0631.JPG	8080	4209	-0.199702	-0.114187	126	112	111
DJI_0631.JPG	4385	4462	-0.272579	-0.123996	29	15	14
DJI_0631.JPG	5620	2860	-0.249056	-0.213436	35	21	21
DJI_0631.JPG	1371	3323	0.372233	-0.0629511	114	102	102
DJI_0631.JPG	1370	555	0.163734	-0.102596	114	103	101
DJI_0631.JPG	8491	1751	0.355053	-0.166437	30	18	18
DJI_0631.JPG	404	159	-0.0331194	0.0759003	4	71	149
DJI_0631.JPG	1375	2668	0.304359	-0.179045	117	102	105
DJI_0631.JPG	1374	2089	0.445617	-0.0736757	59	44	41
DJI_0631.JPG	1377	2468	0.105682	-0.218207	110	98	98
DJI_0631.JPG	1376	5379	-0.0775279	-0.10261	29	17	17
DJI_0631.JPG	2745	4186	-0.228701	-0.0393514	111	96	91
DJI_0631.JPG	1342	1402	0.400799	-0.0392304	24	10	7
DJI_0631.JPG	408	453	-0.200518	-0.158593	135	121	120
DJI_0631.JPG	3835	5896	0.447712	-0.127317	130	116	116
DJI_0631.JPG	3836	493	-0.135104	-0.197761	33	21	23
DJI_0631.JPG	3837	5372	-0.0841515	-0.221168	37	27	28
DJI_0631.JPG	2031	5611	-0.333516	-0.139239	37	23	22
DJI_0631.JPG	3839	1247	-0.420977	-0.124461	37	23	20
DJI_0631.JPG	4031	58	-0.321403	-0.0803025	129	113	113
DJI_0631.JPG	5994	2734	0.273078	-0.216475	54	40	40
DJI_0631.JPG	4032	2179	-0.359764	-0.13878	36	22	21
DJI_0631.JPG	4035	4709	-0.104455	-0.233054	28	14	13
DJI_0631.JPG	5990	274	0.0982408	-0.247879	116	102	102
DJI_0631.JPG	5993	294	-0.328006	-0.260311	121	107	107
DJI_0631.JPG	10883	938	-0.263052	-0.0903185	113	102	100
DJI_0631.JPG	7498	4005	0.282495	0.00848724	123	108	103
DJI_0631.JPG	11573	3565	-0.0931879	-0.212571	29	20	21
DJI_0631.JPG	5998	558	-0.29954	-0.0778923	40	24	24
DJI_0631.JPG	11374	5622	-0.149215	-0.205474	119	107	107
DJI_0631.JPG	11371	2108	-0.240612	-0.154009	124	110	110
DJI_0631.JPG	8293	1531	-0.028996	-0.0478478	51	37	36
DJI_0631.JPG	7523	2747	-0.37958	-0.113304	116	100	100
DJI_0631.JPG	7526	681	-0.361013	-0.238258	29	15	15
DJI_0631.JPG	10486	616	-0.365651	-0.0921644	43	28	25
DJI_0631.JPG	7524	3751	0.0139961	-0.251276	22	8	8
DJI_0631.JPG	7525	4478	0.208698	-0.130821	107	96	94
DJI_0631.JPG	5853	3529	-0.352179	-0.0991122	130	114	114
DJI_0631.JPG	375	5661	0.0677873	-0.137395	139	125	124
DJI_0631.JPG	374	1414	0.487277	-0.0436677	99	83	83
DJI_0631.JPG	377	705	0.237659	-0.120918	58	44	43
DJI_0631.JPG	4739	898	-0.40568	-0.0659139	62	46	46
DJI_0631.JPG	5664	3061	-0.15786	-0.04808	120	109	107
DJI_0631.JPG	6143	5482	0.000399984	-0.130544	37	27	28
DJI_0631.JPG	396	2783	-0.343105	-0.204024	63	47	48
DJI_0631.JPG	394	5201	-0.292998	-0.180932	117	105	105
DJI_0631.JPG	11558	520	-0.159884	-0.213356	34	22	26
DJI_0631.JPG	6780	632	-0.0755048	-0.155163	93	83	84
DJI_0631.JPG	6783	5734	-0.0980712	-0.169315	129	115	115
DJI_0631.JPG	6782	402	-0.443003	-0.160908	113	97	97
DJI_0631.JPG	10974	353	0.101523	-0.116065	117	105	105
DJI_0631.JPG	10975	466	0.294191	-0.0472494	29	15	14
DJI_0631.JPG	6786	5363	0.186159	-0.254964	38	24	24
DJI_0631.JPG	7045	5109	0.109372	-0.209218	114	102	102
DJI_0631.JPG	6788	871	0.0151598	-0.19983	54	40	40
DJI_0631.JPG	2303	703	0.446796	-0.0510064	29	11	9
DJI_0631.JPG	4726	560	0.407531	-0.227348	34	19	22
DJI_0631.JPG	4722	692	-0.0154998	-0.182719	32	21	25
DJI_0631.JPG	11288	2657	0.0029395	-0.209122	39	25	25
DJI_0631.JPG	5843	854	0.0791365	-0.222967	26	12	11
DJI_0631.JPG	5842	3902	-0.323226	-0.110804	41	25	25
DJI_0631.JPG	11280	2479	-0.0491637	-0.140598	34	22	22
DJI_0631.JPG	11282	3064	0.28816	-0.117536	77	65	65
DJI_0631.JPG	3749	4618	0.156407	-0.218041	129	118	116
DJI_0631.JPG	3747	4627	0.45821	-0.123125	43	27	27
DJI_0631.JPG	3745	1042	0.289374	-0.162898	47	33	32
DJI_0631.JPG	3743	5127	-0.188855	-0.22369	55	43	45
DJI_0631.JPG	245	596	-0.267196	-0.184953	33	21	23
DJI_0631.JPG	4621	4673	-0.358426	-0.217037	38	20	18
DJI_0631.JPG	4622	3666	0.321153	-0.000336304	117	103	100
DJI_0631.JPG	4626	2360	-0.282429	-0.277716	35	19	19
DJI_0631.JPG	4628	5660	-0.372177	-0.0517794	117	103	102
DJI_0631.JPG	4629	5162	-0.425892	-0.223262	54	36	34
DJI_0631.JPG	2277	2445	-0.154572	-0.163382	121	106	109
DJI_0631.JPG	2276	669	-0.137766	-0.124104	105	93	93
DJI_0631.JPG	8689	5009	-0.295364	-0.134445	33	19	18
DJI_0631.JPG	2273	2528	0.0901655	-0.212462	27	13	12
DJI_0631.JPG	2272	5529	0.2193	-0.0177494	34	20	17
DJI_0631.JPG	9048	1181	-0.325089	-0.253587	117	103	103
DJI_0631.JPG	10802	5809	-0.00233917	-0.164172	122	110	110
DJI_0631.JPG	11342	2394	-0.180548	-0.196354	104	92	92
DJI_0631.JPG	2458	3712	-0.00823334	-0.162165	30	20	21
DJI_0631.JPG	2455	3748	-0.219215	-0.256548	21	9	9
DJI_0631.JPG	9243	2236	0.186159	-0.254964	38	24	24
DJI_0631.JPG	9242	4878	-0.245539	-0.145894	57	42	39
DJI_0631.JPG	2453	5198	-0.100966	-0.117689	27	13	10
DJI_0631.JPG	2452	116	0.17808	-0.0359087	122	108	108
DJI_0631.JPG	178	5166	0.2814	-0.199898	40	28	28
DJI_0631.JPG	175	3149	-0.443003	-0.160908	113	97	97
DJI_0631.JPG	2051	660	-0.378193	-0.135931	129	114	111
DJI_0631.JPG	3699	3933	-0.0780888	-0.0130461	35	25	24
DJI_0631.JPG	9626	3176	0.0660885	-0.270325	128	113	110
DJI_0631.JPG	4828	5075	0.0123066	-0.188263	57	43	43
DJI_0631.JPG	4829	207	-0.276267	-0.155985	124	110	110
DJI_0631.JPG	4534	4715	-0.0261231	-0.0726484	115	101	101
DJI_0631.JPG	11995	2240	-0.283923	-0.282072	131	115	115
DJI_0631.JPG	4536	5342	0.150564	-0.184332	33	19	19
DJI_0631.JPG	3693	3934	-0.342222	-0.0976434	35	21	20
DJI_0631.JPG	4531	4231	-0.246205	-0.169741	28	14	14
DJI_0631.JPG	3696	5160	0.222882	-0.0364153	36	22	22
DJI_0631.JPG	10628	3233	-0.0123025	0.039602	164	160	174
DJI_0631.JPG	10629	73	0.335165	-0.219384	125	110	105
DJI_0631.JPG	655	1900	-0.251162	-0.240481	19	7	7
DJI_0631.JPG	7984	5406	-0.0637296	-0.0738007	129	115	112
DJI_0631.JPG	9405	3029	-0.09593	0.0148411	5	72	150
DJI_0631.JPG	9404	624	-0.251181	-0.152586	128	112	112
DJI_0631.JPG	6362	549	0.3076	-0.236423	42	26	26
DJI_0631.JPG	9409	1164	-0.134814	-0.187793	42	28	28
DJI_0631.JPG	6365	5510	0.100146	-0.190489	128	114	114
DJI_0631.JPG	10627	1653	0.00388713	-0.0528311	116	104	104
DJI_0631.JPG	1110	3607	0.208971	-0.144815	59	45	45
DJI_0631.JPG	10402	2672	-0.044403	-0.258964	20	4	4
DJI_0631.JPG	9336	480	-0.280797	-0.268947	106	90	90
DJI_0631.JPG	9330	5396	0.215266	-0.231927	106	94	96
DJI_0631.JPG	10408	5880	-0.213028	-0.206453	126	114	116
DJI_0631.JPG	9339	4205	-0.413358	-0.092275	116	102	101
DJI_0631.JPG	11975	4870	-0.0854408	-0.2532	42	28	27
DJI_0631.JPG	3526	500	0.134618	-0.0639054	128	114	111
DJI_0631.JPG	3527	5918	0.248215	-0.243263	123	106	98
DJI_0631.JPG	3525	1975	0.452184	-0.136547	37	23	22
DJI_0631.JPG	10395	2971	-0.049565	-0.0260716	113	102	100
DJI_0631.JPG	9622	1015	0.00888962	-0.0540425	44	32	32
DJI_0631.JPG	8594	839	-0.0854408	-0.2532	42	28	27
DJI_0631.JPG	3528	2926	0.156392	-0.278848	38	22	22
DJI_0631.JPG	9624	4132	-0.0209703	-0.0340931	105	93	93
DJI_0631.JPG	4655	3702	0.0827361	-0.1906	32	18	17
DJI_0631.JPG	8595	5389	-0.449109	-0.26065	41	26	23
DJI_0631.JPG	7210	4659	-0.389347	-0.178207	40	24	24
DJI_0631.JPG	7211	367	0.29919	-0.147243	122	110	112
DJI_0631.JPG	6216	5690	0.214093	-0.00772654	113	99	98
DJI_0631.JPG	6213	817	-0.0878184	-0.0829545	36	20	20
DJI_0631.JPG	658	5559	-0.159884	-0.213356	34	22	26
DJI_0631.JPG	10712	2398	0.00825572	-0.26353	28	14	13
DJI_0631.JPG	10713	3274	0.0176165	-0.261455	92	81	79
DJI_0631.JPG	2696	5900	0.0484222	-0.0200268	115	101	98
DJI_0631.JPG	2690	4068	0.429175	-0.239803	44	26	24
DJI_0631.JPG	6819	2111	0.408356	-0.187345	115	103	103
DJI_0631.JPG	6818	5087	-0.401236	-0.112171	56	42	41
DJI_0631.JPG	6817	2093	0.236954	-0.202482	122	108	108
DJI_0631.JPG	9757	427	-0.316504	-0.182817	56	40	41
DJI_0631.JPG	3672	1313	0.0137492	-0.0527967	105	93	93
DJI_0631.JPG	9754	1014	0.371487	-0.109313	128	114	113
DJI_0631.JPG	9753	5338	0.091156	-0.247006	45	31	31
DJI_0631.JPG	10576	773	-0.110929	-0.14135	38	24	23
DJI_0631.JPG	10577	3402	0.207116	-0.134329	39	28	26
DJI_0631.JPG	10573	4953	-0.365879	-0.23915	114	100	99
DJI_0631.JPG	3236	4989	-0.0904682	-0.0404074	26	12	11
DJI_0631.JPG	3234	5371	0.0671478	-0.0734605	20	8	8
DJI_0631.JPG	1614	4950	-0.2868	-0.261195	30	18	18
DJI_0631.JPG	3239	5409	-0.0240117	-0.0201054	109	95	94
DJI_0631.JPG	7328	2472	-0.0108377	0.0280546	167	163	178
DJI_0631.JPG	5190	387	0.414851	-0.122095	35	21	20
DJI_0631.JPG	1962	5208	0.0639047	-0.216598	112	98	98
DJI_0631.JPG	10083	2306	0.0258761	-0.222086	128	114	114
DJI_0631.JPG	8849	2829	0.0807542	-0.0646168	121	110	108
DJI_0631.JPG	8840	2098	-0.116474	0.0351999	6	72	148
DJI_0631.JPG	8841	1456	0.136765	-0.286403	35	20	17
DJI_0631.JPG	2872	3356	0.262479	-0.199189	27	12	15
DJI_0631.JPG	2877	663	0.253294	-0.116254	36	22	21
DJI_0631.JPG	2879	4868	-0.367327	-0.25178	107	93	93
DJI_0631.JPG	3352	728	-0.307918	-0.0970323	118	104	101
DJI_0631.JPG	11845	1255	-0.226627	-0.191519	58	43	40
DJI_0631.JPG	8850	3220	0.186159	-0.254964	38	24	24
DJI_0631.JPG	7069	1343	0.037479	-0.191359	38	26	30
DJI_0631.JPG	8575	5349	-0.0784864	-0.0808669	34	22	22
DJI_0631.JPG	5441	3697	0.392472	-0.178151	115	99	99
DJI_0631.JPG	7061	1616	0.164956	-0.0503514	20	8	10
DJI_0631.JPG	5444	5536	-0.178042	-0.0881007	32	18	17
DJI_0631.JPG	1763	5799	-0.276094	-0.214636	32	18	17
DJI_0631.JPG	1760	2430	-0.485527	-0.185259	57	39	39
DJI_0631.JPG	1765	1218	0.220039	-0.0357248	130	116	116
DJI_0631.JPG	6963	696	-0.306933	-0.109356	117	103	103
DJI_0631.JPG	6964	5861	-0.0463374	-0.094545	59	45	45
DJI_0631.JPG	8158	4377	-0.00262711	-0.100529	39	25	22
DJI_0631.JPG	6969	1680	-0.185862	-0.285706	35	21	21
DJI_0631.JPG	1148	1478	-0.196042	-0.0957642	123	109	109
DJI_0631.JPG	8622	4695	-0.328157	-0.21825	30	18	20
DJI_0631.JPG	8151	4677	0.149079	-0.204755	25	13	13
DJI_0631.JPG	5509	69	0.00645335	-0.142269	131	117	117
DJI_0631.JPG	5506	482	0.14062	-0.177885	123	111	111
DJI_0631.JPG	5500	153	-0.217538	-0.035387	110	95	90
DJI_0631.JPG	1543	5636	0.237836	-0.215999	23	11	13
DJI_0631.JPG	1540	507	-0.336226	-0.156474	49	33	34
DJI_0631.JPG	1541	5203	-0.112281	-0.247173	106	94	94
DJI_0631.JPG	11113	4980	-0.272875	-0.043705	117	102	97
DJI_0631.JPG	10911	3066	-0.0533077	-0.260642	38	23	20
DJI_0631.JPG	542	4897	-0.291809	-0.147517	29	15	15
DJI_0631.JPG	543	613	-0.0454256	-0.0911774	35	21	21
DJI_0631.JPG	7199	1774	0.455501	-0.123524	109	93	93
DJI_0631.JPG	7198	3268	0.120214	-0.0735302	114	100	99
DJI_0631.JPG	8714	3768	-0.0684872	0.0422573	2	71	149
DJI_0631.JPG	763	345	-0.152547	-0.0657013	26	15	13
DJI_0631.JPG	8719	1658	0.0150657	-0.0714811	103	91	91
DJI_0631.JPG	548	4983	-0.18532	-0.20813	26	14	14
DJI_0631.JPG	7190	2254	0.260133	-0.171838	131	117	117
DJI_0631.JPG	7197	5798	-0.0663894	-0.15293	25	16	19
DJI_0631.JPG	7194	3780	0.416132	-0.187196	117	103	103
DJI_0631.JPG	7564	51	0.0122672	0.262961	78	63	58
DJI_0631.JPG	767	1016	-0.220654	-0.163447	30	15	12
DJI_0631.JPG	9988	5012	0.280288	-0.155367	31	19	21
DJI_0631.JPG	9989	4624	-0.237653	-0.241502	19	7	7
DJI_0631.JPG	8022	5013	-0.291113	-0.222235	26	10	10
DJI_0631.JPG	8531	4883	-0.144363	-0.0384054	35	21	20
